Watershed,dep_names,expl_names,nobs,p.value,r.squared,adj.r.squared,RMSE,statistic,df,r,p,r.sq.adj,r_labels,r2_labels
Deschutes,DOC_mgL,lulc_evenness,10,0.20028200376651,0.195848636386775,0.09532971593512185,0.8431280427887374,1.9483758431426141,1,0.4425478916306968,p > 0.1,NA,NA,NA
Deschutes,DOC_mgL,PctDecid2019Ws,10,0.4228215156909517,0.08188539301775864,-0.032878932855021414,0.9008927283493243,0.7135091187529055,1,-0.2861562388237564,p > 0.1,NA,NA,NA
Deschutes,DOC_mgL,PctConif2019Ws,10,0.14388956251263166,0.24701846804002486,0.15289577654502806,0.81586216833402,2.624430560967917,1,-0.4970095250998967,p > 0.1,NA,NA,NA
Deschutes,peaks.with.formula,WsAreaSqKm,10,0.20746361518681936,0.1903568103563164,0.08915141165085605,580.4471425460329,1.8808958098205275,1,0.4362989919267708,p > 0.1,NA,NA,NA
Deschutes,peaks.with.formula,tt_hr,10,0.6493454857386984,0.027124168667955785,-0.09448531024854967,636.2745482555771,0.22304321101958394,1,0.16469416707326265,p > 0.1,NA,NA,NA
Deschutes,peaks.with.formula,Da,10,0.5405111480226946,0.04860165416927937,-0.07032313905956067,629.2120627764992,0.4086755406482652,1,0.22045782855067628,p > 0.1,NA,NA,NA
Deschutes,peaks.with.formula,lulc_evenness,10,0.12867458860470013,0.2640537100259755,0.17206042377922237,553.3996805976949,2.870358488093421,1,0.5138615669866502,p > 0.1,NA,NA,NA
Deschutes,peaks.with.formula,PctDecid2019Ws,10,0.4200558885768674,0.08282445360506978,-0.03182248969429646,617.7917117750391,0.7224305439072931,1,-0.2877923793380741,p > 0.1,NA,NA,NA
Deschutes,peaks.with.formula,PctConif2019Ws,10,0.0035604850639867304,0.6748318767942652,0.6341858613935483,367.8492087336162,16.60265760717995,1,-0.8214815133612351,p = 0.003,0.63,r~'= '*-0.82,r^2~'= '*0.63
Deschutes,AI.Mod.mean,WsAreaSqKm,10,0.2273250240071715,0.17609764433310868,0.07310984987474733,0.02610443653583411,1.7098884897890108,1,0.4196398984047021,p > 0.1,NA,NA,NA
Deschutes,AI.Mod.mean,tt_hr,10,0.6156097198917903,0.03297558978328159,-0.0879024614938082,0.02828102655486845,0.2728004748164856,1,0.18159182190638898,p > 0.1,NA,NA,NA
Deschutes,AI.Mod.mean,Da,10,0.5163423159096354,0.05447835466707336,-0.06371185099954246,0.027964830336939944,0.4609379800957686,1,0.23340598678498675,p > 0.1,NA,NA,NA
Deschutes,AI.Mod.mean,lulc_evenness,10,0.13828667388999596,0.253091386668933,0.15972781000254965,0.02485479497226859,2.7108150277201344,1,0.5030818886313969,p > 0.1,NA,NA,NA
Deschutes,AI.Mod.mean,PctDecid2019Ws,10,0.3584561110200616,0.10606598196288862,-0.0056757702917502595,0.0271912506538607,0.9492063604048713,1,-0.3256777271519944,p > 0.1,NA,NA,NA
Deschutes,AI.Mod.mean,PctConif2019Ws,10,0.011102776801324935,0.574285730718019,0.5210714470577714,0.018764437700053357,10.791947034082213,1,-0.7578164228347252,p = 0.011,0.52,r~'= '*-0.76,r^2~'= '*0.52
