sample,AI.mean,AI.median,AI.sd,AI.Mod.mean,AI.Mod.median,AI.Mod.sd,DBE.mean,DBE.median,DBE.sd,DBE.O.mean,DBE.O.median,DBE.O.sd,KenMass.mean,KenMass.median,KenMass.sd,KenDef.mean,KenDef.median,KenDef.sd,NOSC.mean,NOSC.median,NOSC.sd,HtoC.mean,HtoC.median,HtoC.sd,OtoC.mean,OtoC.median,OtoC.sd,NtoC.mean,NtoC.median,NtoC.sd,PtoC.mean,PtoC.median,PtoC.sd,NtoP.mean,NtoP.median,NtoP.sd,mass.mean,mass.median,mass.sd,number.of.peaks,peaks.with.formula
WROL2019_210,0.088710469,0,0.170825439,0.240776073,0.214285714,0.204352839,9.683723084,9,5.151254715,-0.353785599,-1,5.831178588,463.305728,454.7202765,128.2489767,0.395782269,0.373870388,0.158633266,-0.329901759,-0.344827586,0.556826657,1.270965342,1.263157895,0.36045515,0.470409101,0.470588235,0.167790693,0.017257619,0,0.042076501,0.013367991,0,0.022874855,0.402155887,0,0.845762881,476.6210617,473.1583815,120.9284331,5893,4319
WROL2019_211,0.072340807,0,0.164759382,0.207399179,0.157894737,0.215722272,8.170431211,8,4.848405535,-1.341742446,-2,5.374170698,441.0175157,436.6636514,118.6320685,0.380266537,0.350850024,0.171229017,-0.424063619,-0.470588235,0.634241394,1.357115822,1.357142857,0.407376568,0.474237126,0.470588235,0.172479403,0.015305969,0,0.043226837,0.015184165,0,0.024707553,0.290766208,0,0.647157921,452.2174752,451.2280699,106.7058255,4960,3409
WROL2019_212,0.078629498,0,0.158584527,0.235147354,0.209302326,0.201898087,9.244535191,9,4.794956283,-0.782608696,-1,4.955502644,450.5210488,443.1944696,122.4475141,0.385577713,0.36167009,0.159229257,-0.31923604,-0.32,0.575442515,1.282312857,1.266666667,0.368400978,0.481474833,0.47826087,0.162489086,0.016873377,0,0.044443319,0.012738066,0,0.023325177,0.327635328,0,0.742494647,464.6976026,461.1485225,117.7763786,5644,4163
WROL2019_213,0.060684098,0,0.16091049,0.196521529,0.157894737,0.205751504,7.920641621,7,4.614399861,-1.554242296,-2,4.996082919,432.8004811,428.6246702,120.9613853,0.39741692,0.356628506,0.190428799,-0.417130714,-0.444444444,0.634534762,1.368418467,1.352941176,0.393992386,0.482870251,0.476190476,0.173099321,0.019086536,0,0.048629702,0.017467145,0,0.02627427,0.348717949,0,0.740492774,444.3726596,443.1195094,101.8362752,3901,2369
WROL2019_215,0.103032976,0,0.185808949,0.258582893,0.230769231,0.216136818,10.34101563,10,5.471205178,0.06875,-1,6.283523884,474.0033241,468.5022754,133.2372468,0.402145893,0.384948705,0.145414575,-0.284408915,-0.307692308,0.578857371,1.237905603,1.24137931,0.370365817,0.469346704,0.466666667,0.177925935,0.017658126,0,0.042452371,0.01195178,0,0.021356962,0.529585799,0,0.949820415,492.4545027,491.1530399,127.6088034,6691,5120
WROL2019_216,0.069568081,0,0.158793381,0.214996084,0.1875,0.199383929,8.492724196,8,4.620777953,-1.107952623,-2,4.97395257,439.6349946,434.4818665,116.4410332,0.386498333,0.35629166,0.175849233,-0.384966357,-0.375,0.575746255,1.328324902,1.304347826,0.373806922,0.477621323,0.473684211,0.159065173,0.017698686,0,0.046061174,0.0152302,0,0.024677678,0.256027555,0,0.62321548,447.6939226,446.0728478,100.7836215,4327,2955
WROL2019_1001,0.071927156,0,0.157707536,0.2286489,0.2,0.205267072,9.001638002,9,4.807773782,-1.0999181,-2,4.835396239,447.927525,442.5373461,120.3367516,0.39290304,0.365625568,0.168615132,-0.333372869,-0.344827586,0.602204474,1.298260528,1.277777778,0.383511786,0.48719631,0.48,0.163481292,0.015680116,0,0.044111486,0.013891079,0,0.024113118,0.278622087,0,0.660673734,462.2276427,461.036047,111.2949936,5140,3663
WROL2019_1002,0.059484098,0,0.152169924,0.197554967,0.153846154,0.207992259,7.895500186,7,4.503125384,-1.591669766,-2,4.859317472,432.019248,426.5147646,113.2842387,0.381200004,0.351050335,0.169613338,-0.427527964,-0.461538462,0.620919221,1.366228932,1.363636364,0.389853162,0.484108393,0.47826087,0.163846661,0.01705187,0,0.045802977,0.018061026,0,0.026511959,0.285869565,0,0.651286752,441.5636594,441.119088,98.12062067,4018,2689
WROL2019_1003,0.062403176,0,0.147778307,0.201913272,0.166666667,0.199077186,8.025700935,8,4.440556036,-1.441922563,-2,4.597919778,432.936966,428.7336897,112.8107537,0.380222518,0.345238089,0.181742713,-0.433284428,-0.454545455,0.607178568,1.358120745,1.347826087,0.381453311,0.475540779,0.473684211,0.160073742,0.015502529,0,0.042003068,0.016343736,0,0.025293257,0.243644068,0,0.567745504,443.3794148,443.1881727,100.5572442,4439,2996
WROL2019_1004,0.12970239,0,0.217008541,0.274279162,0.24137931,0.222865414,10.92601194,10,6.113453672,1.494359655,0,7.867481407,475.0565578,466.5438825,126.545761,0.400599099,0.388632383,0.134943427,-0.304271246,-0.32,0.530627827,1.21671006,1.222222222,0.364365588,0.43462258,0.444444444,0.198513166,0.023202866,0,0.045773681,0.012056372,0,0.020851879,0.650746269,0,1.092137253,487.188394,481.2449248,120.4439177,8146,6028
RC2_0001,0.087684742,0,0.177699461,0.241402166,0.215686275,0.200302232,10.47435638,10,5.605075437,-0.115751064,-1,6.276620617,480.8570967,466.6439846,146.3956114,0.407040514,0.389603515,0.16292986,-0.347366584,-0.363636364,0.552610756,1.267309537,1.257142857,0.359296995,0.466122845,0.466666667,0.179171911,0.015044118,0,0.039917271,0.014989214,0,0.023523428,0.416246851,0,0.773644649,508.6109762,503.0748362,139.3720433,6879,4933
RC2_0002,0.097756625,0,0.192367764,0.253199679,0.225806452,0.20947713,11.11945132,10,5.92293792,0.061154506,-1,6.71790259,498.4883985,486.5750501,153.1047295,0.426595283,0.409791782,0.162468213,-0.310190879,-0.333333333,0.554181563,1.239267438,1.235294118,0.363375918,0.470285837,0.466666667,0.183970593,0.01360614,0,0.037324227,0.014371111,0,0.023012173,0.435045317,0,0.797808126,527.4849039,521.2755325,146.4030199,7223,5249
